ID,sequence,coordinates,start_coordinates,strong_k,mid_k,food_k,containment,error
s17-d69,"pan,eggs,cup,fork,spice_shaker,oil,spatula,bowl,plate,fork,knife","pan: (0,0,1);eggs: (1.5,4,4);cup: (2,3,2.5);fork: (0,1.5,2);spice_shaker: (1,4,2);oil: (2,2,2.5);spatula: (0,1.5,2);bowl: (2,0,3);plate: (2,3,2);fork: (0,1.5,2);knife: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"pan,eggs,cup,fork,oil,spatula,bowl,plate,fork,knife",
s21-d21,"cucumber,cutting_board,knife,bowl,peeler","cucumber: (1.5,4,3);cutting_board: (0,1.5,1);knife: (0,1.5,2);bowl: (2,2,2.5);peeler: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"cucumber,cutting_board,knife,bowl,peeler",
s21-d23,"carrots,knife,cutting_board,bowl,peeler","carrots: (1.5,4,3);knife: (0,1.5,2);cutting_board: (0,1.5,1);bowl: (2,2,2.5);peeler: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"carrots,knife,cutting_board,bowl,peeler",
s21-d28,"knife,orange,plate","knife: (0,1.5,2);orange: (2,0,3);plate: (2,3,2)","[1,0,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"knife,orange,plate",
s21-d35,"plum,knife,bowl","plum: (1.5,4,2.5);knife: (0,1.5,2);bowl: (2,2,2.5)","[1,0,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"plum,knife,bowl",
s21-d39,"leek,cutting_board,knife,pot,spice_shaker","leek: (2,0,2);cutting_board: (0,1.5,1);knife: (0,1.5,2);pot: (0,0,1);spice_shaker: (1,4,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"leek,cutting_board,knife,pot",
s21-d40,"squeezer,lime,knife,cutting_board","squeezer: (0,1.5,1);lime: (1.5,4,3);knife: (0,1.5,2);cutting_board: (0,1.5,1)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"squeezer,lime,knife,cutting_board",
s21-d42,"pot,spice_shaker,broccoli,cutting_board,knife","pot: (0,0,1);spice_shaker: (1,4,2);broccoli: (1.5,4,3);cutting_board: (0,1.5,1);knife: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"pot,broccoli,cutting_board,knife",
s21-d43,"knife,peeler,potato,cutting_board,pot,spice_shaker","knife: (0,1.5,2);peeler: (0,1.5,2);potato: (2,2,2);cutting_board: (0,1.5,1);pot: (0,0,1);spice_shaker: (1,4,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"knife,peeler,potato,cutting_board,pot",
s21-d45,"pepper,cutting_board,knife,plate","pepper: (2,0,3);cutting_board: (0,1.5,1);knife: (0,1.5,2);plate: (2,3,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"pepper,cutting_board,knife,plate",
s21-d55,"fig,cutting_board,knife,plate","fig: (1.5,4,3);cutting_board: (0,1.5,1);knife: (0,1.5,2);plate: (2,3,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"fig,cutting_board,knife,plate",
s22-d25,"bread,cutting_board,knife","bread: (2,0,2);cutting_board: (0,1.5,1);knife: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"bread,cutting_board,knife",
s22-d26,"cauliflower,cutting_board,knife,colander","cauliflower: (2,0,2);cutting_board: (0,1.5,1);knife: (0,1.5,2);colander: (0,1.5,1)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"cauliflower,cutting_board,knife,colander",
s22-d29,"herbs,cutting_board,knife","herbs: (1.5,4,4);cutting_board: (0,1.5,1);knife: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"herbs,cutting_board,knife",
s22-d34,"ginger,cutting_board,knife","ginger: (2,2,2);cutting_board: (0,1.5,1);knife: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"ginger,cutting_board,knife",
s22-d35,"plum,knife,cutting_board","plum: (1.5,4,2.5);knife: (0,1.5,2);cutting_board: (0,1.5,1)","[1,0,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"plum,knife,cutting_board",
s22-d43,"potato,cutting_board,peeler,knife","potato: (2,2,2);cutting_board: (0,1.5,1);peeler: (0,1.5,2);knife: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"potato,cutting_board,peeler,knife",
s22-d46,"cutting_board,pineapple,knife,plate","cutting_board: (0,1.5,1);pineapple: (2,0,2.5);knife: (0,1.5,2);plate: (2,3,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"cutting_board,pineapple,knife,plate",
s22-d48,"chilli,cutting_board,knife","chilli: (2,0,2.5);cutting_board: (0,1.5,1);knife: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"chilli,cutting_board,knife",
s22-d53,"avocado,cutting_board,knife,peeler","avocado: (1.5,4,3);cutting_board: (0,1.5,1);knife: (0,1.5,2);peeler: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"avocado,cutting_board,knife,peeler",
s22-d55,"fig,cutting_board,knife","fig: (1.5,4,3);cutting_board: (0,1.5,1);knife: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"fig,cutting_board,knife",
s23-d21,"cucumber,cutting_board,knife,plate","cucumber: (1.5,4,3);cutting_board: (0,1.5,1);knife: (0,1.5,2);plate: (2,3,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"cucumber,cutting_board,knife,plate",
s23-d31,"cutting_board,knife,plate,garlic","cutting_board: (0,1.5,1);knife: (0,1.5,2);plate: (2,3,2);garlic: (2,2,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"cutting_board,knife,plate,garlic",
s23-d34,"cutting_board,knife,ginger,plate","cutting_board: (0,1.5,1);knife: (0,1.5,2);ginger: (2,2,2);plate: (2,3,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"cutting_board,knife,ginger,plate",
s23-d39,"cutting_board,knife,plate,leek","cutting_board: (0,1.5,1);knife: (0,1.5,2);plate: (2,3,2);leek: (2,0,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"cutting_board,knife,plate,leek",
s23-d42,"cutting_board,knife,broccoli,plate","cutting_board: (0,1.5,1);knife: (0,1.5,2);broccoli: (1.5,4,3);plate: (2,3,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"cutting_board,knife,broccoli,plate",
s23-d45,"cutting_board,knife,plate,pepper","cutting_board: (0,1.5,1);knife: (0,1.5,2);plate: (2,3,2);pepper: (1.5,4,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"cutting_board,knife,plate,pepper",
s23-d46,"cutting_board,knife,plate,pineapple","cutting_board: (0,1.5,1);knife: (0,1.5,2);plate: (2,3,2);pineapple: (2,0,2.5)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"cutting_board,knife,plate,pineapple",
s23-d51,"cutting_board,knife,bowl,beans,plate","cutting_board: (0,1.5,1);knife: (0,1.5,2);bowl: (0,1.5,1);beans: (1.5,4,3);plate: (2,3,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"cutting_board,knife,bowl,beans,plate",
s23-d54,"cutting_board,knife,mango,peeler,plate","cutting_board: (0,1.5,1);knife: (0,1.5,2);mango: (1.5,4,2);peeler: (0,1.5,2);plate: (1,4,0)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"cutting_board,knife,mango,peeler,plate",
s24-d23,"carrot,peeler,cutting_board,knife","carrot: (1.5,4,3);peeler: (0,1.5,2);cutting_board: (0,1.5,1);knife: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"carrot,peeler,cutting_board,knife",
s24-d28,"oranges,knife,plate","oranges: (1.5,4,2.5);knife: (0,1.5,2);plate: (2,3,2)","[1,0,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"oranges,knife,plate",
s24-d34,"cutting_board,knife,ginger,peeler","cutting_board: (0,1.5,1);knife: (0,1.5,2);ginger: (2,2,2);peeler: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"cutting_board,knife,ginger,peeler",
s24-d40,"avocado,cutting_board,knife,squeezer","avocado: (1.5,4,3);cutting_board: (0,1.5,1);knife: (0,1.5,2);squeezer: (0,1.5,1)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"avocado,cutting_board,knife,squeezer",
s24-d41,"pomegranate,bowl,knife,cutting_board","pomegranate: (2,0,2.5);bowl: (2,0,3);knife: (0,1.5,2);cutting_board: (0,1.5,1)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"pomegranate,bowl,knife,cutting_board",
s24-d48,"chilli,cutting_board,knife","chilli: (1.5,4,2);cutting_board: (0,1.5,1);knife: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"chilli,cutting_board,knife",
s24-d53,"cutting_board,knife,avocado","cutting_board: (0,1.5,1);knife: (0,1.5,2);avocado: (1.5,4,3)","[1,0,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"cutting_board,knife,avocado",
s25-d23,"carrot,cutting_board,knife","carrot: (1.5,4,3);cutting_board: (0,1.5,1);knife: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"carrot,cutting_board,knife",
s25-d35,"cutting_board,plum,knife","cutting_board: (0,1.5,1);plum: (1.5,4,2.5);knife: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"cutting_board,plum,knife",
s25-d51,"cutting_board,beans,knife","cutting_board: (0,1.5,1);beans: (1.5,4,3);knife: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"cutting_board,beans,knife",
s25-d52,"kiwi,cutting_board,peeler,knife","kiwi: (2,0,3);cutting_board: (0,1.5,1);peeler: (0,1.5,2);knife: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"kiwi,cutting_board,peeler,knife",
s25-d69,"bowl,eggs,spoon_small,spice_shaker,pan,oil,spatula","bowl: (2,3,4);eggs: (1.5,4,4);spoon_small: (0,1.5,2);spice_shaker: (1,4,2);pan: (0,0,1);oil: (2,2,2.5);spatula: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"bowl,eggs,spoon_small,pan,oil,spatula",
s26-d23,"carrot,peeler,knife,cutting_board","carrot: (1.5,4,3);peeler: (0,1.5,2);knife: (0,1.5,2);cutting_board: (0,1.5,1)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"carrot,peeler,knife,cutting_board",
s26-d26,"lid,pot,cutting_board,cauliflower,knife,butter,salt,flour,spoon,wire_whisk,ladle,jar,spoon_small,plate,fork,spice_shaker","lid: (0,0,1);pot: (0,0,1);cutting_board: (0,1.5,1);cauliflower: (1.5,4,2);knife: (0,1.5,2);butter: (1.5,4,3);salt: (2,2,3);flour: (2,2,4);spoon: (0,1.5,2);wire_whisk: (0,1.5,1);ladle: (0,1.5,2);jar: (2,2,3);spoon_small: (0,1.5,2);plate: (2,3,2);fork: (0,1.5,2);spice_shaker: (1,4,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"lid,pot,cutting_board,cauliflower,knife,butter,salt,flour,spoon,wire_whisk,ladle,jar,spoon_small,plate,fork",
s26-d69,"pan,eggs,plastic_box,cutting_board,knife,spatula,spice_shaker,plate,fork","pan: (0,0,1);eggs: (1.5,4,4);plastic_box: (0,1.5,1);cutting_board: (0,1.5,1);knife: (0,1.5,2);spatula: (0,1.5,2);spice_shaker: (1,4,2);plate: (2,3,2);fork: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"pan,eggs,plastic_box,cutting_board,knife,spatula,plate,fork",
s26-d70,"orange,cutting_board,squeezer,knife,glass,spoon","orange: (1.5,4.2,5);cutting_board: (0,1.5,1);squeezer: (0,1.5,1);knife: (0,1.5,2);glass: (2,3,3);spoon: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"orange,cutting_board,squeezer,knife,glass,spoon",
s27-d21,"cucumber,cutting_board,knife","cucumber: (1.5,4,3);cutting_board: (0,1.5,1);knife: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"cucumber,cutting_board,knife",
s27-d29,"broccoli,cutting_board,knife,bowl","broccoli: (1.5,4,3);cutting_board: (0,1.5,1);knife: (0,1.5,2);bowl: (2,0,3)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"broccoli,cutting_board,knife,bowl",
s27-d45,"pepper,cutting_board,knife","pepper: (1.5,4,2);cutting_board: (0,1.5,1);knife: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"pepper,cutting_board,knife",
s27-d50,"cup,glass,eggs","cup: (2,3,2.5);glass: (2,3,3);eggs: (1.5,4,4)","[1,0,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"cup,glass,eggs",
s27-d54,"mango,cutting_board,knife,bowl,plate,spice_shaker,fork","mango: (1.5,4,2);cutting_board: (0,1.5,1);knife: (0,1.5,2);bowl: (2,0,3);plate: (2,3,2);spice_shaker: (1,4,2);fork: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"mango,cutting_board,knife,bowl,plate,fork",
s27-d70,"orange,cutting_board,knife,squeezer,spoon_small,glass,sugar","orange: (1.5,4,2.5);cutting_board: (0,1.5,1);knife: (0,1.5,2);squeezer: (0,1.5,1);spoon_small: (0,1.5,2);glass: (2,3,3);sugar: (2,2,4)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"orange,cutting_board,knife,squeezer,spoon_small,glass,sugar",
s28-d25,"cutting_board,knife,bread,plate","cutting_board: (0,1.5,1);knife: (0,1.5,2);bread: (1.5,4,2);plate: (2,3,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"cutting_board,knife,bread,plate",
s28-d27,"cutting_board,knife,oil,onion,pan,spatula,spice_shaker,plate","cutting_board: (0,1.5,1);knife: (0,1.5,1);oil: (2,2,2.5);onion: (2,2,2);pan: (0,0,1);spatula: (0,1.5,2);spice_shaker: (1,4,2);plate: (2,3,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"cutting_board,knife,oil,onion,pan,spatula,plate",
s28-d39,"cutting_board,knife,leek,pan,oil,butter,spice_shaker,spatula,fork,salt,glass,jar,spoon_small,plate","cutting_board: (0,1.5,1);knife: (0,1.5,2);leek: (1.5,2,2);pan: (0,0,1);oil: (2,2,2.5);butter: (1.5,4,3);spice_shaker: (1,4,2);spatula: (0,1.5,2);fork: (0,1.5,2);salt: (2,2,3);glass: (2,3,3);jar: (2,2,3);spoon_small: (0,1.5,2);plate: (2,3,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"cutting_board,knife,leek,pan,oil,butter,spatula,fork,salt,glass,jar,spoon_small,plate",
s28-d46,"cutting_board,knife,pineapple,plate,bowl","cutting_board: (0,1.5,1);knife: (0,1.5,2);pineapple: (2,0,2.5);plate: (2,3,2);bowl: (2,0,3)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"cutting_board,knife,pineapple,plate,bowl",
s28-d51,"cutting_board,knife,beans,pan,oil,spice_shaker,paper_bag,spatula,spoon_small,fork,plate","cutting_board: (0,1.5,1);knife: (0,1.5,2);beans: (1.5,4,3);pan: (0,0,1);oil: (2,2,2.5);spice_shaker: (1,4,2);paper_bag: (2,2,4);spatula: (0,1.5,2);spoon_small: (0,1.5,2);fork: (0,1.5,2);plate: (2,3,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"cutting_board,knife,beans,pan,oil,paper_bag,spatula,spoon_small,fork,plate",
s29-d31,"cutting_board,knife,garlic","cutting_board: (0,1.5,1);knife: (0,1.5,2);garlic: (2,2,2)","[1,0,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"cutting_board,knife,garlic",
s29-d39,"cutting_board,knife,leek,pan,oil,spatula,plate","cutting_board: (0,1.5,1);knife: (0,1.5,2);leek: (1.5,4,2);pan: (0,0,1);oil: (2,2,2.5);spatula: (0,1.5,2);plate: (2,3,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"cutting_board,knife,leek,pan,oil,spatula,plate",
s29-d42,"cutting_board,broccoli,knife,lid,pot,spice,fork,plate,pot2","cutting_board: (0,1.5,1);broccoli: (1.5,4,3);knife: (0,1.5,2);lid: (0,0,1);pot: (0,0,1);spice: (1,4,2);fork: (0,1.5,2);plate: (2,3,2);pot2: (0,1.5,1)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"cutting_board,broccoli,knife,lid,pot,spice,fork,plate,pot2",
s29-d50,"measuring_pitcher,eggs,cup","measuring_pitcher: (0,1.5,1);eggs: (1.5,4,4);cup: (2,3,2.5)","[1,0,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"measuring_pitcher,eggs,cup",
s29-d52,"cutting_board,knife,kiwi,peeler","cutting_board: (0,1.5,1);knife: (0,1.5,2);kiwi: (1.5,4,3);peeler: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"cutting_board,knife,kiwi,peeler",
s30-d26,"pot,spice_shaker,cauliflower,cutting_board,knife,fork,plate,colander","pot: (0,0,1);spice_shaker: (1,4,2);cauliflower: (1.5,4,2.5);cutting_board: (0,1.5,1);knife: (0,1.5,2);fork: (0,1.5,2);plate: (2,3,2);colander: (0,1.5,1)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"pot,cauliflower,cutting_board,knife,fork,plate,colander",
s30-d29,"cutting_board,herbs,plate,knife","cutting_board: (0,1.5,1);herbs: (1.5,4,3);plate: (2,3,2);knife: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"cutting_board,herbs,plate,knife",
s30-d40,"lime,cutting_board,squeezer,knife","lime: (1.5,4,3);cutting_board: (0,1.5,1);squeezer: (0,1.5,1);knife: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"lime,cutting_board,squeezer,knife",
s30-d41,"pomegranate,cutting_board,plate,knife","pomegranate: (1.5,4,3);cutting_board: (0,1.5,1);plate: (2,3,2);knife: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"pomegranate,cutting_board,plate,knife",
s30-d43,"oil,potato,pan,peeler,spatula,plate,ketchup,spice_shaker","oil: (2,2,2.5);potato: (2,2,2);pan: (0,0,1);peeler: (0,1.5,2);spatula: (0,1.5,2);plate: (2,3,2);ketchup: (1.5,4,2.5);spice_shaker: (1,4,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"oil,potato,pan,peeler,spatula,plate,ketchup",
s30-d52,"kiwi,cutting_board,plate,knife,fork","kiwi: (1.5,4,3);cutting_board: (0,1.5,1);plate: (2,3,2);knife: (0,1.5,2);fork: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"kiwi,cutting_board,plate,knife,fork",
s30-d53,"cutting_board,knife,avocado,plate,spice_shaker,fork,flat_grater","cutting_board: (0,1.5,1);knife: (0,1.5,2);avocado: (1.5,4,3);plate: (2,3,2);spice_shaker: (1,4,2);fork: (0,1.5,2);flat_grater: (0,1.5,1)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"cutting_board,knife,avocado,plate,fork,flat_grater",
s31-d25,"bread,plate,cutting_board,knife","bread: (1.5,4,2.5);plate: (2,3,2);cutting_board: (0,1.5,1);knife: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"bread,plate,cutting_board,knife",
s31-d28,"orange,cutting_board,spoon,knife,plate","orange: (1.5,4,2.5);cutting_board: (0,1.5,1);spoon: (0,1.5,2);knife: (0,1.5,2);plate: (2,3,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"orange,cutting_board,spoon,knife,plate",
s31-d31,"garlic,cutting_board,knife,plate","garlic: (2,2,2);cutting_board: (0,1.5,1);knife: (0,1.5,2);plate: (2,3,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"garlic,cutting_board,knife,plate",
s32-d27,"onion,cutting_board,knife,bowl,spice_shaker,pan,butter,spatula,plate","onion: (2,2,2);cutting_board: (0,1.5,1);knife: (0,1.5,2);bowl: (0,1.5,1);spice_shaker: (1,4,2);pan: (0,0,1);butter: (1.5,4,3);spatula: (0,1.5,2);plate: (2,3,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"onion,cutting_board,knife,bowl,pan,butter,spatula,plate",
s32-d52,"kiwi,peeler,cutting_board,knife,plate","kiwi: (1.5,4,3);peeler: (0,1.5,2);cutting_board: (0,1.5,1);knife: (0,1.5,2);plate: (2,3,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"kiwi,peeler,cutting_board,knife,plate",
s32-d55,"fig,cutting_board,peeler,knife,bowl","fig: (1.5,4,3);cutting_board: (0,1.5,1);peeler: (0,1.5,2);knife: (0,1.5,2);bowl: (2,0,3)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"fig,cutting_board,peeler,knife,bowl",
s32-d69,"eggs,bowl,wire_whisk,spice_shaker,pan,butter,knife,spatula,plate","eggs: (1.5,4,4);bowl: (0,1.5,1);wire_whisk: (0,1.5,2);spice_shaker: (1,4,2);pan: (0,0,1);butter: (1.5,4,3);knife: (0,1.5,2);spatula: (0,1.5,2);plate: (2,0,3.5)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"eggs,bowl,wire_whisk,pan,butter,knife,spatula,plate",
s32-d70,"orange,cutting_board,knife,squeezer,glass,sugar,spoon_small","orange: (1.5,4,2.5);cutting_board: (0,1.5,1);knife: (0,1.5,2);squeezer: (0,1.5,2);glass: (2,3,3);sugar: (2,2,4);spoon_small: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"orange,cutting_board,knife,squeezer,glass,sugar,spoon_small",
s33-d27,"onion,knife,cutting_board,pan,oil,spatula","onion: (2,2,2);knife: (0,1.5,2);cutting_board: (0,1.5,1);pan: (0,0,1);oil: (2,2,2.5);spatula: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"onion,knife,cutting_board,pan,oil,spatula",
s33-d45,"pepper,cutting_board,knife,plate","pepper: (1.5,4,2);cutting_board: (0,1.5,1);knife: (0,1.5,2);plate: (2,3,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"pepper,cutting_board,knife,plate",
s33-d50,"eggs,cup,egg_cup,spoon_small,plate","eggs: (1.5,4,4);cup: (2,3,2.5);egg_cup: (2,3,2.5);spoon_small: (0,1.5,2);plate: (2,3,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"eggs,cup,egg_cup,spoon_small,plate",
s33-d54,"peeler,mango,plate,knife","peeler: (0,1.5,2);mango: (1.5,4,2);plate: (2,3,2);knife: (0,1.5,2)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"peeler,mango,plate,knife",
s34-d28,"knife,cutting_board,bowl,orange,sugar,spoon_small,milk,bottle","knife: (0,1.5,2);cutting_board: (0,1.5,1);bowl: (0,1.5,1);orange: (1.5,4,2.5);sugar: (2,2,4);spoon_small: (0,1.5,2);milk: (1.5,4,3);bottle: (1.5,4,3)","[1,0,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2],[0,1.5,2]",cutting_board,,plate,"knife,cutting_board,bowl,orange,sugar,spoon_small,milk,bottle",
